id,secCode,secName,orgId,announcementId,announcementTitle,announcementTime,adjunctUrl,adjunctSize,adjunctType,storageTime,columnId,pageColumn,announcementType,associateAnnouncement,important,batchNum,announcementContent,orgName,tileSecName,shortTitle,announcementTypeName,secNameList
,000008,神州高铁,gssz0000008,1203247144,2016年年度报告,1490976000000,finalpage/2017-04-01/1203247144.PDF,3560,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1203247219,,,,,神州高铁,2016年年度报告,,
,000008,神州高铁,gssz0000008,1203247142,2016年年度报告摘要,1490976000000,finalpage/2017-04-01/1203247142.PDF,274,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,神州高铁,2016年年度报告摘要,,
,000005,世纪星源,gssz0000005,1203404403,2016年年度报告,1493222400000,finalpage/2017-04-27/1203404403.PDF,2915,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1203406161,,,,,世纪星源,2016年年度报告,,
,000005,世纪星源,gssz0000005,1203404402,2016年年度报告摘要,1493222400000,finalpage/2017-04-27/1203404402.PDF,301,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,世纪星源,2016年年度报告摘要,,
,000001,平安银行,gssz0000001,1203167521,2016年年度报告摘要,1489680000000,finalpage/2017-03-17/1203167521.PDF,664,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,平安银行,2016年年度报告摘要,,
,000001,平安银行,gssz0000001,1203167519,2016年年度报告,1489680000000,finalpage/2017-03-17/1203167519.PDF,1036,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1203167655,,,,,平安银行,2016年年度报告,,
,000006,深振业Ａ,gssz0000006,1203224888,2016年年度报告摘要,1490803200000,finalpage/2017-03-30/1203224888.PDF,370,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,深振业Ａ,2016年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1203224890,2016年年度报告,1490803200000,finalpage/2017-03-30/1203224890.PDF,3808,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,深振业Ａ,2016年年度报告,,
,000004,国农科技,gssz0000004,1204824069,2017年年度报告摘要,1524844800000,finalpage/2018-04-28/1204824069.PDF,237,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,国农科技,2017年年度报告摘要,,
,000004,国农科技,gssz0000004,1204824070,2017年年度报告,1524844800000,finalpage/2018-04-28/1204824070.PDF,2130,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,国农科技,2017年年度报告,,
,000002,万  科Ａ,gssz0000002,1203314633,2015年年度报告（更新后）,1492444800000,finalpage/2017-04-18/1203314633.PDF,5100,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,万  科Ａ,2015年年度报告（更新后）,,
,000002,万  科Ａ,gssz0000002,1203197028,2016年年度报告摘要,1490544000000,finalpage/2017-03-27/1203197028.PDF,529,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,万  科Ａ,2016年年度报告摘要,,
,000002,万  科Ａ,gssz0000002,1203197044,2016年年度报告,1490544000000,finalpage/2017-03-27/1203197044.PDF,7094,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,万  科Ａ,2016年年度报告,,
,000007,全新好,gssz0000007,1204704392,2017年年度报告摘要,1524499200000,finalpage/2018-04-24/1204704392.PDF,252,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,全新好,2017年年度报告摘要,,
,000007,全新好,gssz0000007,1204704399,2017年年度报告,1524499200000,finalpage/2018-04-24/1204704399.PDF,2345,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,全新好,2017年年度报告,,
,000001,平安银行,gssz0000001,1204477153,2017年年度报告摘要,1521043200000,finalpage/2018-03-15/1204477153.PDF,686,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,平安银行,2017年年度报告摘要,,
,000001,平安银行,gssz0000001,1204477157,2017年年度报告,1521043200000,finalpage/2018-03-15/1204477157.PDF,3720,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1204477304,,,,,平安银行,2017年年度报告,,
,000004,国农科技,gssz0000004,1206104284,2018年年度报告,1556208000000,finalpage/2019-04-26/1206104284.PDF,2328,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,国农科技,2018年年度报告,,
,000004,国农科技,gssz0000004,1206104267,2018年年度报告摘要,1556208000000,finalpage/2019-04-26/1206104267.PDF,214,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,国农科技,2018年年度报告摘要,,
,000005,世纪星源,gssz0000005,1204678072,2017年年度报告,1524240000000,finalpage/2018-04-21/1204678072.PDF,2775,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,世纪星源,2017年年度报告,,
,000005,世纪星源,gssz0000005,1204678071,2017年年度报告摘要,1524240000000,finalpage/2018-04-21/1204678071.PDF,315,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,世纪星源,2017年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1204543200,2017年年度报告,1522339200000,finalpage/2018-03-30/1204543200.PDF,8312,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1204543457,,,,,深振业Ａ,2017年年度报告,,
,000006,深振业Ａ,gssz0000006,1204543187,2017年年度报告摘要,1522339200000,finalpage/2018-03-30/1204543187.PDF,307,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,深振业Ａ,2017年年度报告摘要,,
,000008,神州高铁,gssz0000008,1204793886,2017年年度报告摘要,1524672000000,finalpage/2018-04-26/1204793886.PDF,338,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,神州高铁,2017年年度报告摘要,,
,000008,神州高铁,gssz0000008,1204793887,2017年年度报告,1524672000000,finalpage/2018-04-26/1204793887.PDF,4031,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,神州高铁,2017年年度报告,,
,000007,全新好,gssz0000007,1206164318,2018年年度报告摘要,1556553600000,finalpage/2019-04-30/1206164318.PDF,206,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,全新好,2018年年度报告摘要,,
,000007,全新好,gssz0000007,1206164324,2018年年度报告,1556553600000,finalpage/2019-04-30/1206164324.PDF,2868,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,全新好,2018年年度报告,,
,000001,平安银行,gssz0000001,1205881066,2018年年度报告,1551888000000,finalpage/2019-03-07/1205881066.PDF,4010,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1205881115,,,,,平安银行,2018年年度报告,,
,000001,平安银行,gssz0000001,1205881079,2018年年度报告摘要,1551888000000,finalpage/2019-03-07/1205881079.PDF,684,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,平安银行,2018年年度报告摘要,,
,000005,世纪星源,gssz0000005,1206400486,2018年年度报告（更新后）,1561564800000,finalpage/2019-06-27/1206400486.PDF,2791,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,世纪星源,2018年年度报告（更新后）,,
,000005,世纪星源,gssz0000005,1206090869,2018年年度报告摘要,1556121600000,finalpage/2019-04-25/1206090869.PDF,331,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,世纪星源,2018年年度报告摘要,,
,000005,世纪星源,gssz0000005,1206090870,2018年年度报告（已取消）,1556121600000,finalpage/2019-04-25/1206090870.PDF,2791,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,世纪星源,2018年年度报告（已取消）,,
,000008,神州高铁,gssz0000008,1206092860,2018年年度报告,1556121600000,finalpage/2019-04-25/1206092860.PDF,8439,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,神州高铁,2018年年度报告,,
,000008,神州高铁,gssz0000008,1206092861,2018年年度报告摘要,1556121600000,finalpage/2019-04-25/1206092861.PDF,376,PDF,,250101||250102||251302||09020202,SZZB,01010503||010112||01030110,,,,,,神州高铁,2018年年度报告摘要,,
,000004,国农科技,gssz0000004,1207642203,2019年年度报告,1588003200000,finalpage/2020-04-28/1207642203.PDF,2839,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,国农科技,2019年年度报告,,
,000004,国农科技,gssz0000004,1207642202,2019年年度报告摘要,1588003200000,finalpage/2020-04-28/1207642202.PDF,248,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,国农科技,2019年年度报告摘要,,
,000007,全新好,gssz0000007,1207865550,2019年年度报告（更新后）,1590595200000,finalpage/2020-05-28/1207865550.PDF,2846,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,全新好,2019年年度报告（更新后）,,
,000007,全新好,gssz0000007,1207865551,2019年年度报告摘要（更新后）,1590595200000,finalpage/2020-05-28/1207865551.PDF,287,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110||01030140,,,,,,全新好,2019年年度报告摘要（更新后）,,
,000007,全新好,gssz0000007,1207665266,2019年年度报告摘要（已取消）,1588089600000,finalpage/2020-04-29/1207665266.PDF,287,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,全新好,2019年年度报告摘要（已取消）,,
,000007,全新好,gssz0000007,1207665267,2019年年度报告（已取消）,1588089600000,finalpage/2020-04-29/1207665267.PDF,2843,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,全新好,2019年年度报告（已取消）,,
,000005,世纪星源,gssz0000005,1207852349,2019年年度报告摘要,1590163200000,finalpage/2020-05-23/1207852349.PDF,414,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,世纪星源,2019年年度报告摘要,,
,000005,世纪星源,gssz0000005,1207852350,2019年年度报告,1590163200000,finalpage/2020-05-23/1207852350.PDF,3118,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,世纪星源,2019年年度报告,,
,000007,全新好,gssz0000007,1209855031,2020年年度报告,1619625600000,finalpage/2021-04-29/1209855031.PDF,2722,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,全新好,2020年年度报告,,
,000007,全新好,gssz0000007,1209855032,2020年年度报告摘要,1619625600000,finalpage/2021-04-29/1209855032.PDF,182,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,全新好,2020年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1205963589,2018年年度报告摘要,1553875200000,finalpage/2019-03-30/1205963589.PDF,318,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,深振业Ａ,2018年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1205963603,2018年年度报告,1553875200000,finalpage/2019-03-30/1205963603.PDF,2594,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,深振业Ａ,2018年年度报告,,
,000004,国华网安,gssz0000004,1209838945,2020年年度报告,1619539200000,finalpage/2021-04-28/1209838945.PDF,3052,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,国华网安,2020年年度报告,,
,000004,国华网安,gssz0000004,1209838942,2020年年度报告摘要,1619539200000,finalpage/2021-04-28/1209838942.PDF,270,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,国华网安,2020年年度报告摘要,,
,000001,平安银行,gssz0000001,1207305488,2019年年度报告,1581609600000,finalpage/2020-02-14/1207305488.PDF,3968,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1207305529,,,,,平安银行,2019年年度报告,,
,000001,平安银行,gssz0000001,1207305490,2019年年度报告摘要,1581609600000,finalpage/2020-02-14/1207305490.PDF,657,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,平安银行,2019年年度报告摘要,,
,000007,*ST全新,gssz0000007,1213265897,2021年年度报告,1651248000000,finalpage/2022-04-30/1213265897.PDF,3111,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,*ST全新,2021年年度报告,,
,000007,*ST全新,gssz0000007,1213265896,2021年年度报告摘要,1651248000000,finalpage/2022-04-30/1213265896.PDF,173,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,*ST全新,2021年年度报告摘要,,
,000002,万  科Ａ,gssz0000002,1204519142,2017年年度报告摘要,1522080000000,finalpage/2018-03-27/1204519142.PDF,448,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,万  科Ａ,2017年年度报告摘要,,
,000002,万  科Ａ,gssz0000002,1204519141,2017年年度报告,1522080000000,finalpage/2018-03-27/1204519141.PDF,17085,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,万  科Ａ,2017年年度报告,,
,000004,国华网安,gssz0000004,1209838945,2020年年度报告,1619539200000,finalpage/2021-04-28/1209838945.PDF,3052,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,国华网安,2020年年度报告,,
,000004,国华网安,gssz0000004,1209838942,2020年年度报告摘要,1619539200000,finalpage/2021-04-28/1209838942.PDF,270,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,国华网安,2020年年度报告摘要,,
,000001,平安银行,gssz0000001,1207305488,2019年年度报告,1581609600000,finalpage/2020-02-14/1207305488.PDF,3968,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1207305529,,,,,平安银行,2019年年度报告,,
,000001,平安银行,gssz0000001,1207305490,2019年年度报告摘要,1581609600000,finalpage/2020-02-14/1207305490.PDF,657,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,平安银行,2019年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1205963589,2018年年度报告摘要,1553875200000,finalpage/2019-03-30/1205963589.PDF,318,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,深振业Ａ,2018年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1205963603,2018年年度报告,1553875200000,finalpage/2019-03-30/1205963603.PDF,2594,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,深振业Ａ,2018年年度报告,,
,000005,世纪星源,gssz0000005,1207852349,2019年年度报告摘要,1590163200000,finalpage/2020-05-23/1207852349.PDF,414,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,世纪星源,2019年年度报告摘要,,
,000005,世纪星源,gssz0000005,1207852350,2019年年度报告,1590163200000,finalpage/2020-05-23/1207852350.PDF,3118,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,世纪星源,2019年年度报告,,
,000008,神州高铁,gssz0000008,1206092860,2018年年度报告,1556121600000,finalpage/2019-04-25/1206092860.PDF,8439,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,神州高铁,2018年年度报告,,
,000008,神州高铁,gssz0000008,1206092861,2018年年度报告摘要,1556121600000,finalpage/2019-04-25/1206092861.PDF,376,PDF,,250101||250102||251302||09020202,SZZB,01010503||010112||01030110,,,,,,神州高铁,2018年年度报告摘要,,
,000007,*ST全新,gssz0000007,1213265897,2021年年度报告,1651248000000,finalpage/2022-04-30/1213265897.PDF,3111,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,*ST全新,2021年年度报告,,
,000007,*ST全新,gssz0000007,1213265896,2021年年度报告摘要,1651248000000,finalpage/2022-04-30/1213265896.PDF,173,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,*ST全新,2021年年度报告摘要,,
,000007,全新好,gssz0000007,1216704057,2022年年度报告摘要,1682697600000,finalpage/2023-04-29/1216704057.PDF,241,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,全新好,2022年年度报告摘要,,
,000007,全新好,gssz0000007,1216704081,2022年年度报告,1682697600000,finalpage/2023-04-29/1216704081.PDF,2766,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,全新好,2022年年度报告,,
,000004,国华网安,gssz0000004,1213274257,2021年年度报告摘要,1651307689000,finalpage/2022-04-30/1213274257.PDF,260,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,国华网安,2021年年度报告摘要,,
,000004,国华网安,gssz0000004,1213274256,2021年年度报告,1651307689000,finalpage/2022-04-30/1213274256.PDF,3772,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,国华网安,2021年年度报告,,
,000009,中国宝安,gssz0000009,1202265508,2015年年度报告摘要,1461859200000,finalpage/2016-04-29/1202265508.PDF,326,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,中国宝安,2015年年度报告摘要,,
,000009,中国宝安,gssz0000009,1202265513,2015年年度报告,1461859200000,finalpage/2016-04-29/1202265513.PDF,3677,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1202265742,,,,,中国宝安,2015年年度报告,,
,000009,中国宝安,gssz0000009,1203404718,2016年年度报告摘要,1493222400000,finalpage/2017-04-27/1203404718.PDF,352,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,中国宝安,2016年年度报告摘要,,
,000009,中国宝安,gssz0000009,1203404719,2016年年度报告,1493222400000,finalpage/2017-04-27/1203404719.PDF,3747,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1203406162,,,,,中国宝安,2016年年度报告,,
,000004,ST国华,gssz0000004,1216934502,2021年年度报告（更正后）,1685376000000,finalpage/2023-05-30/1216934502.PDF,3772,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,ST国华,2021年年度报告（更正后）,,
,000004,ST国华,gssz0000004,1216702525,2022年年度报告摘要,1682697600000,finalpage/2023-04-29/1216702525.PDF,559,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,ST国华,2022年年度报告摘要,,
,000004,ST国华,gssz0000004,1216702538,2022年年度报告,1682697600000,finalpage/2023-04-29/1216702538.PDF,4596,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,ST国华,2022年年度报告,,
,000009,中国宝安,gssz0000009,1204826887,2017年年度报告摘要,1524844800000,finalpage/2018-04-28/1204826887.PDF,327,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,中国宝安,2017年年度报告摘要,,
,000009,中国宝安,gssz0000009,1204826888,2017年年度报告（已取消）,1524844800000,finalpage/2018-04-28/1204826888.PDF,3992,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,中国宝安,2017年年度报告（已取消）,,
,000005,世纪星源,gssz0000005,1209866884,2020年年度报告摘要,1619712000000,finalpage/2021-04-30/1209866884.PDF,289,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,世纪星源,2020年年度报告摘要,,
,000005,世纪星源,gssz0000005,1209866901,2020年年度报告,1619712000000,finalpage/2021-04-30/1209866901.PDF,3087,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,世纪星源,2020年年度报告,,
,000009,中国宝安,gssz0000009,1206164267,2018年年度报告摘要,1556553600000,finalpage/2019-04-30/1206164267.PDF,286,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,中国宝安,2018年年度报告摘要,,
,000009,中国宝安,gssz0000009,1206164272,2018年年度报告（已取消）,1556553600000,finalpage/2019-04-30/1206164272.PDF,8176,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,中国宝安,2018年年度报告（已取消）,,
,000009,中国宝安,gssz0000009,1207665322,2019年年度报告摘要,1588089600000,finalpage/2020-04-29/1207665322.PDF,394,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,中国宝安,2019年年度报告摘要,,
,000009,中国宝安,gssz0000009,1207665323,2019年年度报告,1588089600000,finalpage/2020-04-29/1207665323.PDF,4761,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,中国宝安,2019年年度报告,,
,000009,中国宝安,gssz0000009,1207665307,2017年年度报告（更新后）,1588089600000,finalpage/2020-04-29/1207665307.PDF,4084,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,中国宝安,2017年年度报告（更新后）,,
,000009,中国宝安,gssz0000009,1207665308,2018年年度报告（更新后）,1588089600000,finalpage/2020-04-29/1207665308.PDF,4086,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,中国宝安,2018年年度报告（更新后）,,
,000006,深振业Ａ,gssz0000006,1207467580,2019年年度报告摘要,1586361600000,finalpage/2020-04-09/1207467580.PDF,395,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,深振业Ａ,2019年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1207467581,2019年年度报告,1586361600000,finalpage/2020-04-09/1207467581.PDF,4085,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,深振业Ａ,2019年年度报告,,
,000002,万  科Ａ,gssz0000002,1205937908,2018年年度报告摘要,1553529600000,finalpage/2019-03-26/1205937908.PDF,488,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,万  科Ａ,2018年年度报告摘要,,
,000002,万  科Ａ,gssz0000002,1205937912,2018年年度报告,1553529600000,finalpage/2019-03-26/1205937912.PDF,9990,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,万  科Ａ,2018年年度报告,,
,000001,平安银行,gssz0000001,1209224370,2020年年度报告,1612195200000,finalpage/2021-02-02/1209224370.PDF,4914,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,平安银行,2020年年度报告,,
,000001,平安银行,gssz0000001,1209224367,2020年年度报告摘要,1612195200000,finalpage/2021-02-02/1209224367.PDF,852,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,平安银行,2020年年度报告摘要,,
,000008,神州高铁,gssz0000008,1207586670,2019年年度报告摘要,1587657600000,finalpage/2020-04-24/1207586670.PDF,283,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,神州高铁,2019年年度报告摘要,,
,000008,神州高铁,gssz0000008,1207586671,2019年年度报告,1587657600000,finalpage/2020-04-24/1207586671.PDF,5519,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,神州高铁,2019年年度报告,,
,000005,ST星源,gssz0000005,1213149204,2021年年度报告摘要,1650988800000,finalpage/2022-04-27/1213149204.PDF,246,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,ST星源,2021年年度报告摘要,,
,000005,ST星源,gssz0000005,1213149224,2021年年度报告,1650988800000,finalpage/2022-04-27/1213149224.PDF,3484,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,ST星源,2021年年度报告,,
,000010,美丽生态,gssz0000010,1202335922,2015年年度报告（更新后）,1464019200000,finalpage/2016-05-24/1202335922.PDF,3328,PDF,,250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,美丽生态,2015年年度报告（更新后）,,
,000010,深华新,gssz0000010,1202250243,2015年年度报告摘要（已取消）,1461686400000,finalpage/2016-04-27/1202250243.PDF,206,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,深华新,2015年年度报告摘要（已取消）,,
,000010,深华新,gssz0000010,1202250242,2015年年度报告（已取消）,1461686400000,finalpage/2016-04-27/1202250242.PDF,3251,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1202251787,,,,,深华新,2015年年度报告（已取消）,,
,000010,美丽生态,gssz0000010,1204288643,2016年年度报告（已取消）,1514563200000,finalpage/2017-12-30/1204288643.PDF,3116,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,美丽生态,2016年年度报告（已取消）,,
,000010,美丽生态,gssz0000010,1204288644,2016年年度报告摘要（已取消）,1514563200000,finalpage/2017-12-30/1204288644.PDF,229,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,美丽生态,2016年年度报告摘要（已取消）,,
,000010,美丽生态,gssz0000010,1203703544,2015年年度报告（已取消）,1499961600000,finalpage/2017-07-14/1203703544.PDF,3327,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,美丽生态,2015年年度报告（已取消）,,
,000010,美丽生态,gssz0000010,1203703545,2016年年度报告（已取消）,1499961600000,finalpage/2017-07-14/1203703545.PDF,3116,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,美丽生态,2016年年度报告（已取消）,,
,000010,美丽生态,gssz0000010,1203487753,2016年年度报告（已取消）,1494345600000,finalpage/2017-05-10/1203487753.PDF,3122,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,美丽生态,2016年年度报告（已取消）,,
,000010,美丽生态,gssz0000010,1203358734,2016年年度报告摘要（已取消）,1492790400000,finalpage/2017-04-22/1203358734.PDF,228,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,美丽生态,2016年年度报告摘要（已取消）,,
,000010,美丽生态,gssz0000010,1203358762,2016年年度报告（已取消）,1492790400000,finalpage/2017-04-22/1203358762.PDF,3113,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,1203360231,,,,,美丽生态,2016年年度报告（已取消）,,
,000010,美丽生态,gssz0000010,1205229441,2017年年度报告（已取消）,1532534400000,finalpage/2018-07-26/1205229441.PDF,3181,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,美丽生态,2017年年度报告（已取消）,,
,000010,美丽生态,gssz0000010,1205229442,2017年年度报告摘要（已取消）,1532534400000,finalpage/2018-07-26/1205229442.PDF,293,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,美丽生态,2017年年度报告摘要（已取消）,,
,000010,美丽生态,gssz0000010,1204804826,2017年年度报告摘要（已取消）,1524758400000,finalpage/2018-04-27/1204804826.PDF,275,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,美丽生态,2017年年度报告摘要（已取消）,,
,000010,美丽生态,gssz0000010,1204804827,2017年年度报告（已取消）,1524758400000,finalpage/2018-04-27/1204804827.PDF,3177,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,美丽生态,2017年年度报告（已取消）,,
,000010,*ST美丽,gssz0000010,1206313487,2018年年度报告摘要（更新后）,1559145600000,finalpage/2019-05-30/1206313487.PDF,288,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,*ST美丽,2018年年度报告摘要（更新后）,,
,000010,*ST美丽,gssz0000010,1206313486,2018年年度报告（已取消）,1559145600000,finalpage/2019-05-30/1206313486.PDF,6372,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,*ST美丽,2018年年度报告（已取消）,,
,000010,美丽生态,gssz0000010,1206089728,2018年年度报告（已取消）,1556121600000,finalpage/2019-04-25/1206089728.PDF,3009,PDF,,250102||251302||09020202||250101,SZZB,01010503||010112||01030101,,,,,,美丽生态,2018年年度报告（已取消）,,
,000010,美丽生态,gssz0000010,1206089720,2018年年度报告摘要（已取消）,1556121600000,finalpage/2019-04-25/1206089720.PDF,288,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,美丽生态,2018年年度报告摘要（已取消）,,
,000010,*ST美丽,gssz0000010,1207872095,2015年年度报告（更新后）,1590681600000,finalpage/2020-05-29/1207872095.PDF,3283,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,*ST美丽,2015年年度报告（更新后）,,
